dataset,optimiser_variant,batch_size,with_rff,learning_rate,l2_radius,tail_avg_loss,time_elapsed_sec
higgs,momentum,128,False,1.0,1.0,0.952637,5.48069110000506
higgs,momentum,256,False,1.0,1.0,0.9525943,5.336519899996347
higgs,adagrad,1,False,1.0,1.0,0.952978,48.639880300004734
higgs,adagrad,8,False,1.0,1.0,0.952857,10.140313600000809
higgs,adagrad,32,False,1.0,1.0,0.95281106,6.205573100000038
higgs,adagrad,128,False,1.0,1.0,0.95277655,5.1208929999993416
higgs,adagrad,256,False,1.0,1.0,0.9528965,5.002682399994228
higgs,sgd,1,True,1.0,1.0,0.9484886,54.8283902000112
higgs,sgd,8,True,1.0,1.0,0.94890404,18.471462600005907
higgs,sgd,32,True,1.0,1.0,0.94900024,13.594747499999357
higgs,sgd,128,True,1.0,1.0,0.94904244,12.439898500000709
higgs,sgd,256,True,1.0,1.0,0.94905204,12.230167400004575
higgs,momentum,1,True,1.0,1.0,0.95122504,58.49265870000818
higgs,momentum,8,True,1.0,1.0,0.949519,18.200570200002403
higgs,momentum,32,True,1.0,1.0,0.9492545,13.616410899994662
higgs,momentum,128,True,1.0,1.0,0.9491811,12.23101289999613
higgs,momentum,256,True,1.0,1.0,0.9491494,12.04086809999717
higgs,adagrad,1,True,1.0,1.0,0.9494213,60.602053599999635
higgs,adagrad,8,True,1.0,1.0,0.94939965,18.988615099995513
higgs,adagrad,32,True,1.0,1.0,0.94939053,14.009060899988981
higgs,adagrad,128,True,1.0,1.0,0.94951046,12.886540200008312
higgs,adagrad,256,True,1.0,1.0,0.94973946,13.589675299997907
higgs,sgd,1,False,1.0,2.5,0.91567415,41.40735280000081
higgs,sgd,8,False,1.0,2.5,0.9161023,9.671651600001496
higgs,sgd,32,False,1.0,2.5,0.91621244,6.163050200004363
higgs,sgd,128,False,1.0,2.5,0.91732454,5.056600199997774
higgs,sgd,256,False,1.0,2.5,0.9232056,5.0333806999988155
higgs,momentum,1,False,1.0,2.5,0.91837543,43.25148890000128
higgs,momentum,8,False,1.0,2.5,0.91710055,9.864162399986526
higgs,momentum,32,False,1.0,2.5,0.91671604,6.072909800001071
higgs,momentum,128,False,1.0,2.5,0.9165438,5.1219001999998
higgs,momentum,256,False,1.0,2.5,0.9164828,5.063476499999524
higgs,adagrad,1,False,1.0,2.5,0.93751574,46.9129025000002
higgs,adagrad,8,False,1.0,2.5,0.92051476,11.05875160000869
higgs,adagrad,32,False,1.0,2.5,0.91696906,6.51105469999311
higgs,adagrad,128,False,1.0,2.5,0.9163441,5.363551999995252
higgs,adagrad,256,False,1.0,2.5,0.9163492,5.195023499996751
higgs,sgd,1,True,1.0,2.5,0.91716045,55.51003979999223
higgs,sgd,8,True,1.0,2.5,0.91753685,19.098194100006367
higgs,sgd,32,True,1.0,2.5,0.91768193,14.898042700006044
higgs,sgd,128,True,1.0,2.5,0.9217684,13.458806299997377
higgs,sgd,256,True,1.0,2.5,0.92590714,13.330360200008727
higgs,momentum,1,True,1.0,2.5,0.9199023,58.69448299999931
higgs,momentum,8,True,1.0,2.5,0.9185471,19.370335899991915
higgs,momentum,32,True,1.0,2.5,0.9181907,14.275731200003065
higgs,momentum,128,True,1.0,2.5,0.9179673,13.103276499998174
higgs,momentum,256,True,1.0,2.5,0.9179038,12.980109899988747
higgs,adagrad,1,True,1.0,2.5,0.9185917,62.90607219999947
higgs,adagrad,8,True,1.0,2.5,0.9179585,19.658686800001306
higgs,adagrad,32,True,1.0,2.5,0.9179009,14.594577800002298
higgs,adagrad,128,True,1.0,2.5,0.91786814,13.207643199988524
higgs,adagrad,256,True,1.0,2.5,0.91799366,12.59764880000148
higgs,sgd,1,False,1.0,5.0,0.88839877,42.65548570000101
higgs,sgd,8,False,1.0,5.0,0.8887974,10.194512500005658
higgs,sgd,32,False,1.0,5.0,0.89885604,6.434824500000104
higgs,sgd,128,False,1.0,5.0,0.9171988,5.418725499999709
higgs,sgd,256,False,1.0,5.0,0.923193,5.324117700001807
higgs,momentum,1,False,1.0,5.0,0.8910029,45.73493789999338
higgs,momentum,8,False,1.0,5.0,0.8898384,10.689184300004854
higgs,momentum,32,False,1.0,5.0,0.88942444,6.6123267999937525
higgs,momentum,128,False,1.0,5.0,0.8892472,5.504993700000341
higgs,momentum,256,False,1.0,5.0,0.88916147,5.4345981999940705
higgs,adagrad,1,False,1.0,5.0,0.97497696,46.67204230000789
higgs,adagrad,8,False,1.0,5.0,0.9261732,10.247962299996288
higgs,adagrad,32,False,1.0,5.0,0.9073646,6.217940200003795
higgs,adagrad,128,False,1.0,5.0,0.89366496,5.075272499991115
higgs,adagrad,256,False,1.0,5.0,0.89055467,4.924897499993676
higgs,sgd,1,True,1.0,5.0,0.89439106,53.98675720000756
higgs,sgd,8,True,1.0,5.0,0.8948637,17.829947200007155
higgs,sgd,32,True,1.0,5.0,0.9083875,13.670453999991878
higgs,sgd,128,True,1.0,5.0,0.92168844,12.595521100010956
higgs,sgd,256,True,1.0,5.0,0.92589873,13.01052319999144
higgs,momentum,1,True,1.0,5.0,0.8970219,56.487900599997374
higgs,momentum,8,True,1.0,5.0,0.89579624,18.14155010000104
higgs,momentum,32,True,1.0,5.0,0.89545965,13.380831100002979
higgs,momentum,128,True,1.0,5.0,0.8952292,12.201619100000244
higgs,momentum,256,True,1.0,5.0,0.8951487,12.081260699997074
higgs,adagrad,1,True,1.0,5.0,0.9049229,60.433173199999146
higgs,adagrad,8,True,1.0,5.0,0.8969977,20.026468800002476
higgs,adagrad,32,True,1.0,5.0,0.89562994,14.348162099995534
higgs,adagrad,128,True,1.0,5.0,0.8956636,12.35290040000109
higgs,adagrad,256,True,1.0,5.0,0.8961229,12.466591300006257
