dataset,optimiser_variant,batch_size,with_rff,learning_rate,l2_radius,tail_avg_loss,time_elapsed_sec
higgs,sgd,1,False,0.01,2.3,0.95712703,41.989411999995355
higgs,sgd,8,False,0.01,2.3,0.9850699,9.559058799990453
higgs,sgd,32,False,0.01,2.3,0.99235463,6.205921500004479
higgs,sgd,128,False,0.01,2.3,0.99623907,5.319479800004046
higgs,sgd,256,False,0.01,2.3,0.997375,5.340825999999652
higgs,momentum,1,False,0.01,2.3,0.91891706,44.27605820000463
higgs,momentum,8,False,0.01,2.3,0.9299556,10.219942299998365
higgs,momentum,32,False,0.01,2.3,0.9355686,6.496837600003346
higgs,momentum,128,False,0.01,2.3,0.9620968,5.500417400005972
higgs,momentum,256,False,0.01,2.3,0.9733193,5.2930190000042785
higgs,adagrad,1,False,0.01,2.3,1.0019963,48.494426399993245
higgs,adagrad,8,False,0.01,2.3,0.99378216,10.87749719999556
higgs,adagrad,32,False,0.01,2.3,0.9918034,6.575848799999221
higgs,adagrad,128,False,0.01,2.3,0.98874617,5.4150879999942845
higgs,adagrad,256,False,0.01,2.3,0.9881071,5.3054132999968715
higgs,sgd,1,True,0.01,2.3,0.94954765,56.170615399998496
higgs,sgd,8,True,0.01,2.3,0.98267007,18.92354800000612
higgs,sgd,32,True,0.01,2.3,0.991166,14.578871599995182
higgs,sgd,128,True,0.01,2.3,0.99566996,13.14516429998912
higgs,sgd,256,True,0.01,2.3,0.9969517,13.081799300009152
higgs,momentum,1,True,0.01,2.3,0.9205512,58.2625154999987
higgs,momentum,8,True,0.01,2.3,0.9307305,19.088288200000534
higgs,momentum,32,True,0.01,2.3,0.93480927,14.441795199993066
higgs,momentum,128,True,0.01,2.3,0.9578622,12.778099999995902
higgs,momentum,256,True,0.01,2.3,0.96990156,12.63556169999356
higgs,adagrad,1,True,0.01,2.3,0.9730716,62.240951400002814
higgs,adagrad,8,True,0.01,2.3,0.98767173,19.724700999999186
higgs,adagrad,32,True,0.01,2.3,0.9765479,14.903953299988643
higgs,adagrad,128,True,0.01,2.3,0.93609995,13.874027600002591
higgs,adagrad,256,True,0.01,2.3,0.93522537,14.066222699999344
higgs,sgd,1,False,0.01,2.5,0.957888,43.90699560000212
higgs,sgd,8,False,0.01,2.5,0.98507434,9.482872699998552
higgs,sgd,32,False,0.01,2.5,0.99246037,6.051562900000135
higgs,sgd,128,False,0.01,2.5,0.99618566,5.057315500002005
higgs,sgd,256,False,0.01,2.5,0.9973655,4.880322800003341
higgs,momentum,1,False,0.01,2.5,0.9164649,43.435704499992426
higgs,momentum,8,False,0.01,2.5,0.92997336,9.742505300004268
higgs,momentum,32,False,0.01,2.5,0.9355247,6.0601844000048
higgs,momentum,128,False,0.01,2.5,0.9622801,5.0419407000008505
higgs,momentum,256,False,0.01,2.5,0.97348976,5.013703100004932
higgs,adagrad,1,False,0.01,2.5,1.0006024,46.0517811000027
higgs,adagrad,8,False,0.01,2.5,0.9963142,10.401950700004818
higgs,adagrad,32,False,0.01,2.5,0.99270874,6.612673499999801
higgs,adagrad,128,False,0.01,2.5,0.99007064,5.689389899998787
higgs,adagrad,256,False,0.01,2.5,0.9912069,5.189623599988408
higgs,sgd,1,True,0.01,2.5,0.9489864,53.67435229998955
higgs,sgd,8,True,0.01,2.5,0.9827167,18.1953005999967
higgs,sgd,32,True,0.01,2.5,0.99134934,13.386267699999735
higgs,sgd,128,True,0.01,2.5,0.995738,12.309789999999339
higgs,sgd,256,True,0.01,2.5,0.9969257,12.231249600008596
higgs,momentum,1,True,0.01,2.5,0.920826,55.73950120000518
higgs,momentum,8,True,0.01,2.5,0.93067765,19.577537300006952
higgs,momentum,32,True,0.01,2.5,0.9348011,13.815204800004722
higgs,momentum,128,True,0.01,2.5,0.95783234,12.38979489999474
higgs,momentum,256,True,0.01,2.5,0.96984196,12.312018600001466
higgs,adagrad,1,True,0.01,2.5,0.9977226,59.9572979999939
higgs,adagrad,8,True,0.01,2.5,0.95757735,18.58285039999464
higgs,adagrad,32,True,0.01,2.5,0.9420342,13.605322699993849
higgs,adagrad,128,True,0.01,2.5,0.93615854,12.163870300006238
higgs,adagrad,256,True,0.01,2.5,0.9354656,12.016672599987942
higgs,sgd,1,False,0.01,2.7,0.95802116,42.3875926000037
higgs,sgd,8,False,0.01,2.7,0.98484653,10.253279600001406
higgs,sgd,32,False,0.01,2.7,0.9924809,6.156877099987469
higgs,sgd,128,False,0.01,2.7,0.99630934,5.299030099995434
higgs,sgd,256,False,0.01,2.7,0.997401,5.168857700002263
higgs,momentum,1,False,0.01,2.7,0.91546893,44.23200530000031
higgs,momentum,8,False,0.01,2.7,0.92989206,10.258479800002533
higgs,momentum,32,False,0.01,2.7,0.9354663,6.520390499994392
